FifthField (number): 986504642



***************************************
$***************************************


FirstField (string): 1/
SecondField (string): _`L/.[la@O>a^y>
ThirdField (number): 1570573765
FourthField (number): 1535050860
FifthField (number): 1072380737



***************************************
$***************************************


FirstField (string): `O;3ErT?z[YJ$gs(*yd|VMD8TMqy,*rGsJ}"a'eGp{QcxF
SecondField (string): 1
ThirdField (number): 112261763
FourthField (number): 1135136702
FifthField (number): 1627427798



***************************************
$***************************************


FirstField (string): 9-(qOZRrn,{-T,%c%-kjOC]=V
SecondField (string): 8]#$%8m6PDcX&9.]JQk~31J|04!6*Yj\BIC-xpT;F%`\x=oF*}7h`3I
ThirdField (number): 1685606828
FourthField (number): 1197323187
FifthField (number): 854123351



***************************************
$***************************************


FirstField (string): #|IR:7Cc{C"yH.CH1i!Ky[kk)Ml~x` 
SecondField (string): _G{qpZpfb)~wLqTS
ThirdField (number): 609582801
FourthField (number): 192833069
FifthField (number): 333384863



***************************************
$***************************************


FirstField (string): H2RNm<qvM&&_wzGx0Y9\g|yKmN$PrgTdCh2Qz\k/&v2<O#AMu9yJ0',J8'`?7A$dPA;
SecondField (string): +,iFVFD'F)ga"1l3aQll07jk.[2:83v&#47B
ThirdField (number): 933138906
FourthField (number): 918162418
FifthField (number): 29904210



***************************************
$***************************************


FirstField (string): r9F]ia<Dc-,re4uDm"^#AK$!G5lvHT4[c)Qo(O+V$?#a[|! f|L2Lq<
SecondField (string): Om
ThirdField (number): 21433405
FourthField (number): 1386188001
FifthField (number): 1795267233



***************************************
$***************************************


FirstField (string): 6~]\e$e|m{_WL$@a U5Izx|cq-}1b7-FG3Z<GfcSj
SecondField (string): bZgJxE};L(@'s-LDDE
ThirdField (number): 1666311663
FourthField (number): 1186667990
FifthField (number): 786707329



***************************************
$***************************************


FirstField (string): KW#TUcF~8H`(>x\!C_id!U(p/CB "BElKqr\:ovHgCJW`to)qK1
SecondField (string): L@/qt<6k*$5FUwjEx6@1
ThirdField (number): 1064201896
FourthField (number): 609784056
FifthField (number): 1352418396



***************************************
$***************************************


FirstField (string): _3QCfKS&I/[cy{G{lF$A6(Rb(i/5i/VbAq8kn"gl-Rbb:2$j8|<RLDeV`m:|<>;
SecondField (string): |hcg=Y2.vL42&K|)vSB,d}n~"C./}$aV[::W;7Pm#X)_TyV[>+)
ThirdField (number): 1069031736
FourthField (number): 1445961548
FifthField (number): 566568343



***************************************
$***************************************


FirstField (string): HgRoJ v&
SecondField (string): 2;mrjbEOc`jd\&,W7L%[dwt|_LZXckFJzY3p>W]+NVKQ?Pn_bl]s<Es9E
ThirdField (number): 1000226595
FourthField (number): 1983215142
FifthField (number): 1454664802



***************************************
$***************************************


FirstField (string): x{<I:abe^
SecondField (string): Y\L_O<bB/4"uyO"2qQ\ejPBcSez-x R,#kC;=5ia{%"T0UdD
ThirdField (number): 1965461149
FourthField (number): 1453472084
FifthField (number): 1503077719



***************************************
$***************************************


FirstField (string): ^b
SecondField (string): ~6#NQ)};kh| 7<jO,Ig%Q~ :"Xzj'pHy5D&;
ThirdField (number): 702619535
FourthField (number): 1125325216
FifthField (number): 471792522



***************************************
$***************************************


FirstField (string): BFeL%,@p?
SecondField (string): V7=3AOw(u$tAP =`Qe|$RIZ-&)J`sH-mj2=`I_Va>*`Cix3WP3
ThirdField (number): 1539608803
FourthField (number): 399094341
FifthField (number): 1963095128



***************************************
$***************************************


FirstField (string): yi62LG!fOWsj_1l?K
SecondField (string): c&]JY
ThirdField (number): 1772978502
FourthField (number): 506568263
FifthField (number): 1498932325



***************************************
$***************************************


FirstField (string): vhoft
SecondField (string): g:1rj
ThirdField (number): 1024899931
FourthField (number): 1103978749
FifthField (number): 595227035



***************************************
$***************************************


FirstField (string): IfMZc|,GdA2-)P9+GiMrpQ
SecondField (string): 4,H!YY_/iAd
ThirdField (number): 404647698
FourthField (number): 602496867
FifthField (number): 1586909404



***************************************
$***************************************


FirstField (string): |m>@&;d*6XUh!VFv<
SecondField (string): ofn';/CgXq07R}BEE
ThirdField (number): 583782768
FourthField (number): 1224605346
FifthField (number): 147190405



***************************************
$***************************************


FirstField (string): Sq/eRF(Q&
SecondField (string): 7
ThirdField (number): 268471948
FourthField (number): 1346618356
FifthField (number): 477195722



***************************************
$***************************************


FirstField (string): 7\>4uPyJvj`mcsw2bfA:n*`k]gA/]6&bBL!gI x;.bKO
SecondField (string): S
ThirdField (number): 78959731
FourthField (number): 316912572
FifthField (number): 460907986



***************************************
$***************************************


FirstField (string): _8eM{!~s/1 .N"bS!9&NV'$8
SecondField (string): o&?#4>J7khICViN~
ThirdField (number): 1382887225
FourthField (number): 31469937
FifthField (number): 230993939



***************************************
$***************************************


FirstField (string): JN
SecondField (string): ^/+6YP%i:bgFw)arqS.S1&]Q;*XUc$>+()dj%d6Fgw2KRlz@DX67
ThirdField (number): 334040011
FourthField (number): 73580112
FifthField (number): 2001196409



***************************************
$***************************************


FirstField (string): 55>fBKsc
SecondField (string): wia<
ThirdField (number): 1637048410
FourthField (number): 1902606109
FifthField (number): 272835380



***************************************
$***************************************


FirstField (string): dU7U3
SecondField (string): W9v@SZ[+/4Hgnk
ThirdField (number): 1180609901
FourthField (number): 1870733832
FifthField (number): 1172911161



***************************************
$***************************************


FirstField (string): :
SecondField (string): >[5D
ThirdField (number): 525133078
FourthField (number): 2018217261
FifthField (number): 1426152415



***************************************
$***************************************


FirstField (string): ,I8%fR%q
SecondField (string): *~|]m
ThirdField (number): 190308331
FourthField (number): 1601397286
FifthField (number): 720188173



***************************************
$***************************************


FirstField (string): W+4em1mPhK3KUz?k=%-l")rp-$]o3rqbiT=J6_$^"AiA.)gpH
SecondField (string): BXg"5&GBF+Z-g'}
ThirdField (number): 333832197
FourthField (number): 1718022981
FifthField (number): 687471538



***************************************
$***************************************


FirstField (string): 3;
SecondField (string): $5X{WEqZ~)u2=I0bD=
ThirdField (number): 415107411
FourthField (number): 1140038211
FifthField (number): 1782225810



***************************************
$***************************************


FirstField (string): 0Cze'5u`&I2p]'LjD0{na}nR^!4DCo.qOZ?iyQ{|wpU\qU;dx1Q*X762TG&&!Q=5;?@#fbpq3}voG
SecondField (string): 9biby[\yqHW
ThirdField (number): 673232987
FourthField (number): 1217259478
FifthField (number): 853470290



***************************************
$***************************************


FirstField (string): r7n+IxiSs{.t$P%gcm;z7Hr!p:aK
SecondField (string): 3rbv<1$1qbk}'&$_iz>"e_I$*8GeRDF~S/jb|I>OiI/@Ih3VT'Gv>l{SH]k$i>]M<lJv
ThirdField (number): 2031211582
FourthField (number): 373193737
FifthField (number): 669149293



***************************************
$***************************************


FirstField (string): 2i
SecondField (string): 5n
ThirdField (number): 401100097
FourthField (number): 389896560
FifthField (number): 2023209796



***************************************
$***************************************


FirstField (string): }V_Cjn?W
SecondField (string): OvT3^"jyJ)VIR7UoyD%+#je}nRpi43\$xU%YzVIs#eu^-=p_y
ThirdField (number): 1396990852
FourthField (number): 577097643
FifthField (number): 1407672766



***************************************
$***************************************


FirstField (string): !R}h_j<~b-0Q\Q?Tjmv.Yl
SecondField (string): =%W:0%)1<wcUAq~[c3NRRu8S4&p[-CwjC
ThirdField (number): 334426898
FourthField (number): 1192955169
FifthField (number): 2049552219



***************************************
$***************************************


FirstField (string): Jwrs
SecondField (string): O='3(~~rGn44-
ThirdField (number): 556620683
FourthField (number): 1864999030
FifthField (number): 1456192607



***************************************
$***************************************


FirstField (string): 5{
SecondField (string): Rzk8&=*?<xuNvP5YIBvok;FJJ<g5/31NAYy{VF4jt*Oz>i'~
ThirdField (number): 1103265396
FourthField (number): 1402880644
FifthField (number): 575139107



***************************************
$***************************************


FirstField (string): J0MP?7
SecondField (string): PuIt%l*-SaAjw[;,O8:FU4#>qk7E4pqMY}BJ}t-
ThirdField (number): 774664499
FourthField (number): 971198802
FifthField (number): 1365898121



***************************************
$***************************************


FirstField (string): b^*-oVlJYg+M
SecondField (string): 52KsAjL\B,pW|Fc,
ThirdField (number): 1784427045
FourthField (number): 708017800
FifthField (number): 1902653857



***************************************
$***************************************


FirstField (string): /^A+]EOpx<oWyQK_]!~&o?`/@L" Prww2&4*!Sm|[
SecondField (string): M;_a\6UvHZy~ZuZ8DAQ;] o]#\FsQT_<VUK?V`o,oLz%V2
ThirdField (number): 743587567
FourthField (number): 2051252770
FifthField (number): 518944692



***************************************
$***************************************


FirstField (string): <$sRdx
SecondField (string): :fCbufrw$y^>j[x~y&`Zt3X~r__H Bg.%I|XueI*rI=?{a>?j\8`9y'&-Co6&Iva2P9@^?(3\VgJt8#0@@]B)&s*AuJQ
ThirdField (number): 81034954
FourthField (number): 2142935709
FifthField (number): 1122990681



***************************************
$***************************************


FirstField (string): ;<#1r{zo{BPzkvS{
SecondField (string): )smY?yuo`kw]Y4F\@(.:\9IA
ThirdField (number): 154567319
FourthField (number): 1308653123
FifthField (number): 1304214604



***************************************
$***************************************


FirstField (string): RWjX@woz{1h"j*:e?M7tz`)BtHE08CHM)8#(}2|L:m?vxX5V@
SecondField (string): 1f$nMIS.DE)fj+Vn^{:Lc,^
ThirdField (number): 372544013
FourthField (number): 448260639
FifthField (number): 493001814



***************************************
$***************************************


FirstField (string): PC`^k
SecondField (string): @T[=Th6zsu$g5&|%`?N\g!{{p+1d[]+ad
ThirdField (number): 248052807
FourthField (number): 1138924917
FifthField (number): 1454088776



***************************************
$***************************************


FirstField (string): Ni
SecondField (string): *s>N@L/?W`lnEb5g`|3
ThirdField (number): 134543883
FourthField (number): 371634884
FifthField (number): 442992276



***************************************
$***************************************


FirstField (string):  .,zr#<:G-)!;GIc
SecondField (string): x
ThirdField (number): 1014456297
FourthField (number): 1364036927
FifthField (number): 1035363227



***************************************
$***************************************


FirstField (string): gF,~s;!Eh&@:taCY)CJFnc-,mwdq@BGoCO0b2_&8,*<M;></8S|K8ck#9 
SecondField (string): {|
ThirdField (number): 510718617
FourthField (number): 1319901015
FifthField (number): 1516869087



***************************************
$***************************************


FirstField (string): b?$ZH_}PE
SecondField (string): l
ThirdField (number): 368975657
FourthField (number): 1470454764
FifthField (number): 106246319



***************************************
$***************************************


FirstField (string): xR?;2vwwl8_ \^NE!@]E!hi*w
SecondField (string): S|"H<tp.a-\]IPB62!g4Mn'N3>+9h{+2;;j.sAC$-.7#[3R[YET>f{GctS5}hWDe"IB.e3Ap\c'?V$q 
ThirdField (number): 161469996
FourthField (number): 698250123
FifthField (number): 99155248



***************************************
$***************************************


FirstField (string): ^2z=#gOOJbFGb|,E<J"o>lKYSYy"FLFR/1X\m&6gRL=5gI4\zC<N&5Qqe@hHmM(}<r8QDNV549
SecondField (string): }
ThirdField (number): 843424410
FourthField (number): 1233968745
FifthField (number): 1221211972



***************************************
$***************************************


FirstField (string): $Ln^*ot(^~OxLGFY&U5TZ.na_\,}r?/Gh IvChU:"bfa^
SecondField (string): psD
ThirdField (number): 517947796
FourthField (number): 1712588343
FifthField (number): 955266005



***************************************
$***************************************


FirstField (string): (uA1(4wU`nd
SecondField (string): O<@$[l*s9\M?N-]RSg2l$Ey@@nH/{%
ThirdField (number): 1723361364
FourthField (number): 1221135195
FifthField (number): 667188752



***************************************
$***************************************


FirstField (string): h*m;'/>2VxDI,sQ7<<1;77welx?`3f)I<4WDHL*QR8_:G0$Xm\I&TUUQ2'N-
SecondField (string): T~PjBdk- &,2=XnKk=32ArZ6X*{c5-AmC}&K8}$
ThirdField (number): 626260087
FourthField (number): 90279710
FifthField (number): 2030312771



***************************************
$***************************************


FirstField (string): M4ftu9313>/Ns{'S7j$FUjGh1N
SecondField (string): e)]N)/RXnEC-TQ}S2R'lP3K)km&b9;Qz/%q\{}DXFeHZzRdxzf6>`7*
ThirdField (number): 1669741513
FourthField (number): 63011976
FifthField (number): 2021329405



***************************************
$***************************************


FirstField (string): yB%DR/0r
SecondField (string): S
ThirdField (number): 1557979993
FourthField (number): 287853254
FifthField (number): 711029640



***************************************
$***************************************


FirstField (string): )2
SecondField (string): i/9
ThirdField (number): 1725811203
FourthField (number): 16398423
FifthField (number): 342008510



***************************************
$***************************************


FirstField (string): P0Mc{.
SecondField (string): P:RERIy.KvN(^=hp~4V/i847ue GU>_Lt_Cr!^LM#.v55iolO
ThirdField (number): 483590335
FourthField (number): 480844677
FifthField (number): 1677737438



***************************************
$***************************************


FirstField (string): .<;+M@yL(Kkpt+ u
SecondField (string): 6!j?>!xHJQzyQm+wS>rNpZVe$N~a8b{Cl3mI24b53l
ThirdField (number): 1922049300
FourthField (number): 242791021
FifthField (number): 623815764



***************************************
$***************************************


FirstField (string): ,6[,<3V.;$+aB.uu_Z;
SecondField (string): HME*p0+/S@nhG4@F,v_~z\H8XY.TfC0dy#9\Z l' e
ThirdField (number): 1375215006
FourthField (number): 722738027
FifthField (number): 177287470



***************************************
$***************************************


FirstField (string): )?MW_g<>Ci~)@EF&{\
SecondField (string): 0S9*5{MtIE=W[5'I{Q`2x/s9y,a?#aq[i'!kfSPv
ThirdField (number): 645578941
FourthField (number): 636685318
FifthField (number): 869888692



***************************************
$***************************************


FirstField (string): JHVx?}?!DoE@2s{RVA
SecondField (string): a.DNr&jHkin7T+03
ThirdField (number): 1470737815
FourthField (number): 805953029
FifthField (number): 1449831193



***************************************
$***************************************


FirstField (string): T =Vqjw2O[}31-xjQ,65
SecondField (string): :_F37I,ZxpO|^B7*uzTXi
ThirdField (number): 1182869707
FourthField (number): 26067443
FifthField (number): 332350530



***************************************
$***************************************


FirstField (string): H_;Ufk:Ezm#]909y%s&(:-|CcuDBGG"r:l~]:dP<9q7g"@wo@|ez]3c:awppGw}Rj0CK1Z^@BhmHt4
SecondField (string): 4]|H^4>x&OaVl[^ ^yO(H?w%,ljVm@huq+~QbD@M7:GAkXfT(aWS2b:tdw<qIg*dekca
ThirdField (number): 287922843
FourthField (number): 677577996
FifthField (number): 959095236



***************************************
$***************************************


FirstField (string): F<$uH'-Q'LL[n!Qvtc$7)2Pv,00J:zN c_qD+Ebn+JzTpw0^|
SecondField (string): %lsrAiH%*O13[Qy>enXzril,^mx.h.;sv<.q*
ThirdField (number): 695756806
FourthField (number): 898469422
FifthField (number): 761021322



***************************************
$***************************************


FirstField (string): FR0tB9<^xw5X\>!KK
SecondField (string): ({z=Sx71o#]HMd>wq9cm*vh&/B0*xux|):(DTVr&4^*6 ?S=D
ThirdField (number): 383342396
FourthField (number): 425636903
FifthField (number): 941861792



***************************************
$***************************************


FirstField (string): BN2](GGg5/g(eo
SecondField (string): V
ThirdField (number): 281547650
FourthField (number): 92697949
FifthField (number): 1365410292



***************************************
$***************************************


FirstField (string): ,^3zTI=sTH[X1KdF2Xq(8}5._\=kOn6BT7})iJnc|/cVa9P%FUJdBsf
SecondField (string): ^)<[0T>aF`uq*c;Iz73xl0"$Cw*W8n8Dr^}'{3
ThirdField (number): 260446500
FourthField (number): 173517786
FifthField (number): 1098163649



***************************************
$***************************************


FirstField (string): /TiZfC!{[ .,Vob!Ub0rTPCW:bw
SecondField (string): {k"k\P.ocZ]nxUV[
ThirdField (number): 986882219
FourthField (number): 1247178794
FifthField (number): 1238226962



***************************************
$***************************************


FirstField (string): Ow0
SecondField (string): bx(f2FEXpn0c$:IV:6dD$2Zqt0TBe~0ms`f[Ub~2'AK[}
ThirdField (number): 808655299
FourthField (number): 632562902
FifthField (number): 1831818995



***************************************
$***************************************


FirstField (string): $~T4:?mDu0MVec7
SecondField (string): iH:7AwkE_&%J"uN=hEXo
ThirdField (number): 322728149
FourthField (number): 923882963
FifthField (number): 1344606731



***************************************
$***************************************


FirstField (string): U=%8=pRSAZLaww<r`vNHPY?$D9A@9qgY'+$$
SecondField (string): MTtw{>LqMJp|
ThirdField (number): 1240083158
FourthField (number): 1929627716
FifthField (number): 1248516853



***************************************
$***************************************


FirstField (string): L#RcC|W\vg{S$vWJ4d8"X0O!^f#;6\iuIT qTj$$|a4<-)_tTLfPWe5<RQ%[y<E9}
SecondField (string): pTe
ThirdField (number): 1428004830
FourthField (number): 426633109
FifthField (number): 486655660



***************************************
$***************************************


FirstField (string): yynxq;gYMn|F'^v?_H qv@=S~$3vW2WDXib$JhfgBu~FXdmqV-\ufH~X\:xm'p!:7Xl<zrtu`
SecondField (string): 3,<!6;
ThirdField (number): 1982557948
FourthField (number): 1857883971
FifthField (number): 1530831089



***************************************
$***************************************


FirstField (string): PMME]vb\8P'oCb~fbL9.-+&i\G'l`uQqF
SecondField (string): N<pPEC3k A^g3f~g~U ![In(t}Xpz*9MT2-:
ThirdField (number): 1029609912
FourthField (number): 158892419
FifthField (number): 973209483



***************************************
$***************************************


FirstField (string): [2a/SX@?w:b))BP!`eCv@VU8a$|_-n%/PpNkm5h\^)WdV_r{Gjq.0
SecondField (string): w\~"(}((
ThirdField (number): 382949388
FourthField (number): 808470921
FifthField (number): 618076931



***************************************
$***************************************


FirstField (string): eZqt )<%RX
SecondField (string): VS`J`}'jHo"tdi!<=1'R3djs/^{
ThirdField (number): 2105855876
FourthField (number): 567831726
FifthField (number): 515422146



***************************************
$***************************************


FirstField (string): *4%;;Mr[P
SecondField (string): WQ~a
ThirdField (number): 1934376722
FourthField (number): 2064772924
FifthField (number): 1775901910



***************************************
$***************************************


FirstField (string): #^6q`%'beK+[:AQa01L93)|+ n 2jl|'Kan#
SecondField (string): jJoo`5IG)\o-[vcRhcv3xR$.Ik;n")W!21 h\R?
ThirdField (number): 463936625
FourthField (number): 1436265163
FifthField (number): 1099928532



***************************************
$***************************************


FirstField (string): ZrY8}aiN ^_}&~so"]#w*|vljP MOAc477d,=7_|@`O#;D<=l
SecondField (string): )\AQ.Ph"#,dp(";C ?M*?t c
ThirdField (number): 2063386210
FourthField (number): 718956044
FifthField (number): 449836516



***************************************
$***************************************


FirstField (string): R&X&68*-!X%DowRd=nIKT,q z2]L:_8?:+shP!fs(7>|~g(urL`VrhAF3W*#Z\q@?d)c#h3;(TB=ls 2*g
SecondField (string): rpbyZPZJl6&}?a3~D.=}5]:
ThirdField (number): 1441834048
FourthField (number): 1150750568
FifthField (number): 292334723



***************************************
$***************************************


FirstField (string): bW2h28DwdRpu@/e&y,ZEItI>car!Xx7MPv+SV) D_ApQD&y'dY&6K*:l.s$PDC
SecondField (string): 2I;T"Cu~>x"c J$_,EV6C$3S8FCTI3%O1'~"e`4S[Co:Nh'9|V9Hsw
ThirdField (number): 1109465593
FourthField (number): 847643350
FifthField (number): 1087530228



***************************************
$***************************************


FirstField (string): @SXcPxPdr"-T
SecondField (string): _hTo`,%z -LVB'7u4Mr[IW4U9pP](:2a[1V
ThirdField (number): 2062852567
FourthField (number): 558018598
FifthField (number): 2115176007



***************************************
$***************************************


FirstField (string): m}]6b'SI8O>62
SecondField (string): g9
ThirdField (number): 1048855144
FourthField (number): 857950222
FifthField (number): 34336240



***************************************
$***************************************


FirstField (string): ~aUheUP.veR/'@C4Ee-oT]/f>e6v=;cO(h2!$#P...;weI2 N7]dfDD@QmJ >Xp[""&=.A/
SecondField (string): 7=xwj#)+"[7>+/MW >w'A=C!tv7`rJ18tha
ThirdField (number): 497773323
FourthField (number): 136515554
FifthField (number): 373487000



***************************************
$***************************************


FirstField (string): nn<d^>z[1AgN]$LpVlPULS5]soSZ;9
SecondField (string): Jy:iLH$4U3"E:fgQNlug{
ThirdField (number): 1038601041
FourthField (number): 390775531
FifthField (number): 818157684



***************************************
$***************************************


FirstField (string): "
SecondField (string): B,\^ha*Z|"w_yK4rs\*i&xo"*W\i,y+
ThirdField (number): 736588968
FourthField (number): 2100109020
FifthField (number): 1214363822



***************************************
$***************************************


FirstField (string): pD\M!&El
SecondField (string): W&r/A|t]cC"uMmHq@s)XDMG/Xx<.]c;#dwx
ThirdField (number): 654634797
FourthField (number): 1858680605
FifthField (number): 1981248086



***************************************
$***************************************


FirstField (string): ;U?EV!IQ]D!D@Hm=FG=H9S4ozfrg1NY{}K8Ei"_F~"O"w+^ob.EZc7cg@OJn-`@.j%Es/HSCfvI6#2wn(#$")}7egP$:Wo
SecondField (string): gT%,ShEe_(-Uuqwks()
ThirdField (number): 1739830927
FourthField (number): 2035505810
FifthField (number): 350002460



***************************************
$***************************************


FirstField (string): $o_MyiT-
SecondField (string): @GCY2atnuJmb+Tl$OF?|.NE[vC#bU65nY'|#&t!4#
ThirdField (number): 114944867
FourthField (number): 26994398
FifthField (number): 1443209871



***************************************
$***************************************


FirstField (string): `joF\8X#l6sQ\o~tm2AS,cwJYb
SecondField (string): `xN^z28+0Eh3JueM1
ThirdField (number): 188919272
FourthField (number): 1100540590
FifthField (number): 1889165454



***************************************
$***************************************


FirstField (string): -@KPUITT6go)qn6[j)AD4:/9SD\VG"t+xyv'<`=ThTSd;&3U8>?}3jhr11|0l|,3rc0vv/?)jl[^eI}M1&>)buw.0$
SecondField (string): 5]k&1x(JeRD^cdFMA9t533M6Vj7}Dci@=;W=>({C~iy?D=1*x'_zBqQ!/TOFa
ThirdField (number): 897783438
FourthField (number): 1201504221
FifthField (number): 1464918150



***************************************
$***************************************


FirstField (string): OcP!;]E%,s*W
SecondField (string): [^po Ugbm:aV
ThirdField (number): 1550496609
FourthField (number): 341305451
FifthField (number): 104171184



***************************************
$***************************************


FirstField (string): x&/v:"dN83a
SecondField (string): )H^^XV:W?S"19f5
ThirdField (number): 1430530188
FourthField (number): 257187258
FifthField (number): 1363032592



***************************************
$***************************************


FirstField (string): `
SecondField (string): eFiqqx3YSD{}VBogs2`DZF(ugD 6$%\PXXt5
ThirdField (number): 1533855020
FourthField (number): 152737322
FifthField (number): 1371962681



***************************************
$***************************************


FirstField (string): cH
SecondField (string): x
ThirdField (number): 14546692
FourthField (number): 1377309115
FifthField (number): 84326960



***************************************
$***************************************


FirstField (string): <u.IeUgU!N$((3M+DqdsI&$GadvU
SecondField (string): "YO@V]U$mFni);'bX%9QWTi0]x
ThirdField (number): 1877290154
FourthField (number): 324256580
FifthField (number): 2106822627



***************************************
$***************************************


FirstField (string): 0G'V
SecondField (string): FV."EopB,bJgWP32>P
ThirdField (number): 1824296349
FourthField (number): 340712871
FifthField (number): 575511679



***************************************
$***************************************


FirstField (string): N}t
SecondField (string): OKPk
ThirdField (number): 156880528
FourthField (number): 1193095504
FifthField (number): 603389415



***************************************
$***************************************


FirstField (string): 9*KB(Pr2z=_&hUH,]
SecondField (string): 6jGV1-EC@I<.Mdy[REZi!A71;s`lO[)lP([11G<MEJZF8
ThirdField (number): 1341643175
FourthField (number): 206572539
FifthField (number): 1167192427



***************************************
$***************************************


FirstField (string): &'{n:{iO?orR>);z*%[[]m*uB_[tA/k9`AV?YFirSR^Y1@7hVF
SecondField (string): *LNI,%F
ThirdField (number): 368152705
FourthField (number): 538938275
FifthField (number): 1404677957



***************************************
$***************************************


FirstField (string): buM'_:CfRS
SecondField (string): z{C#[eEDeTv@"BWg(G$}YY>g
ThirdField (number): 224078258
FourthField (number): 289961515
FifthField (number): 252727154



***************************************
$***************************************


FirstField (string): >8Fd!{ou{wD@dZ@
SecondField (string): _*_Ke"EWz:0abO/JZ>)92B#/<:<s{J:`.L#|,b.**c!)6bJXJ?#A"lN<'O.JePZ
ThirdField (number): 486420850
FourthField (number): 1909254577
FifthField (number): 213463655



***************************************
$***************************************


FirstField (string): o)3V/6vdH;r90!}Q6,S7?#0aV?K<r&%:L>
SecondField (string): -s@
ThirdField (number): 2142068693
FourthField (number): 1807727273
FifthField (number): 935189807



***************************************
$***************************************


FirstField (string): `bJB{(8'~1(a0]CL)2%{j@Y+C;}~q~55y|KVA=c@
SecondField (string): ugFfG]'X0?LT
ThirdField (number): 1379639607
FourthField (number): 1365615076
FifthField (number): 107641214



***************************************
$***************************************


FirstField (string): Z$-laWMXX_,U}s`4At
SecondField (string): }.{u5row>-3$
ThirdField (number): 1799436211
FourthField (number): 164924461
FifthField (number): 1019346602



***************************************
$***************************************


FirstField (string): +tNJzTn~Uu=7,)tct ~3lj*pZ]z&bC]4~,
SecondField (string): DvdQ4^b>i0-O[~3A
ThirdField (number): 328385094
FourthField (number): 1442202077
FifthField (number): 924580966



***************************************
$***************************************


FirstField (string): `Kk~/M,g<[)zGKo@kxoxm$Q^Zl&*8+Kc}FSc87Bl|S.1"#Y)KM
SecondField (string): Uc&6h+6T+5I=7!TRg-{d4
ThirdField (number): 166880541
FourthField (number): 1375807481
FifthField (number): 55074995



***************************************
$***************************************


FirstField (string): 0D%5\2(4+__dgAOB;EIjcOo=}q+Vk:]c9z+xh62/IP
SecondField (string): >->#B#Tf/odu":PUhZ&32K92QG=0![ew(/W'Ho
ThirdField (number): 848398
FourthField (number): 297077539
FifthField (number): 1243760660



***************************************
$***************************************


FirstField (string): n04{,g@
SecondField (string): M,+XsE}c`!%99L,(;4>k69Pp,hoE 83pOGVHGa9'/gao<y]3/]`
ThirdField (number): 1394820883
FourthField (number): 185927547
FifthField (number): 270272318



***************************************
$***************************************


FirstField (string): s9?Ov.lDGETu{Q1~W{yj&Hj+1qmId<Yw4*to^/KktEL]eRAJx'TE=7gJN3=%@B_+j\aq
SecondField (string): $CYrh${oKrv.rV8';f/zg#NwR&IY0^P/#DU^&6FUM)M:ydX\
ThirdField (number): 2036560086
FourthField (number): 1147217102
FifthField (number): 2048361767



***************************************
$***************************************


FirstField (string): agseK<6P;s4RTbq&XS;Hm[
SecondField (string): ah
ThirdField (number): 1455445945
FourthField (number): 445733244
FifthField (number): 1371957251



***************************************
$***************************************


FirstField (string): g;o.N==|B\UGfgHbnvM96(~x
SecondField (string): kq=v7f%)dD*sG4`@"c<lBQvt<Ps.rQ6!TI#
ThirdField (number): 1064744665
FourthField (number): 1745763593
FifthField (number): 1542128018



***************************************
$***************************************


FirstField (string): Vc?S(`Ks:ZkBPqqt ba-foBD!#'hr3EU]'"\RonS0#%hbj$r+
SecondField (string): 4x
ThirdField (number): 257278644
FourthField (number): 1282016439
FifthField (number): 457677018



***************************************
$***************************************


FirstField (string): ,=M+yLxS;g2s#_&t>SA:Mw}5zz=}c,+>1T=5U*xY^GJQf=3F kz7P]+3?
SecondField (string): :UP',5;nrN]JC0QK-FNJy"uH\?-l<s10K
ThirdField (number): 153556457
FourthField (number): 180287428
FifthField (number): 2030531328



***************************************
$***************************************


FirstField (string): @}a?<oR^$kzU#yRtSjD(F"Bn:&"]J4IBlZFt=TtbW76;8\7$"8ua0~R=Zq%5ls3oAW
SecondField (string): >M1GIz_01l!3Cr1Vyfq!pt+RhqL*jQ<a[:8E(|c'LX}
ThirdField (number): 1255715483
FourthField (number): 1500358711
FifthField (number): 1056812162



***************************************
$***************************************


FirstField (string): <V;'j[8BavB>xo*G0&L?{6]NW|Y#M
SecondField (string): ab<R*:|3P]VRSJN$,AWfl.K\^
ThirdField (number): 1303165948
